date,symbol,poc_dispersion
2023-08-02,IFF,0.017650939346501547
2023-08-03,IFF,0.023912060468722116
2023-08-04,IFF,0.027082519661672872
2023-08-07,IFF,0.03115575713916103
2023-08-08,IFF,0.08722507324777785
2023-08-09,IFF,0.11108203414360483
2023-08-10,IFF,0.12441992799279568
2023-08-11,IFF,0.1328197593339779
2023-08-14,IFF,0.13315680182257558
2023-08-15,IFF,0.129219294635718
2023-08-16,IFF,0.11984087863558694
2023-08-17,IFF,0.10862603266609747
2023-08-18,IFF,0.08207789617569769
2023-08-21,IFF,0.009776894273967125
2023-08-22,IFF,0.01701737453152316
2023-08-23,IFF,0.023920071630332804
2023-08-24,IFF,0.024014023941428604
2023-08-25,IFF,0.02426219773954205
2023-08-28,IFF,0.02540191614826162
2023-08-29,IFF,0.029375026757500353
2023-08-30,IFF,0.03532694523593853
2023-08-31,IFF,0.039691961798037786
2023-09-01,IFF,0.03786078154770632
2023-08-01,DHI,0.011939622306035695
2023-08-02,DHI,0.013439603162028453
2023-08-03,DHI,0.017895818839511055
2023-08-04,DHI,0.018337079665859016
2023-08-07,DHI,0.01812239082451521
2023-08-08,DHI,0.01470191800228125
2023-08-09,DHI,0.013951726039016336
2023-08-10,DHI,0.014629881667594106
2023-08-11,DHI,0.014529138875569397
2023-08-14,DHI,0.01591631475654026
2023-08-15,DHI,0.014543999583866716
2023-08-16,DHI,0.014562997285346085
2023-08-17,DHI,0.019976030190635773
2023-08-18,DHI,0.02862865126737507
2023-08-21,DHI,0.033867847370545066
2023-08-22,DHI,0.03419425460148183
2023-08-23,DHI,0.03195977685816295
2023-08-24,DHI,0.032678212225944275
2023-08-25,DHI,0.03471657723972316
2023-08-28,DHI,0.034391003171007455
2023-08-29,DHI,0.025962021404370227
2023-08-30,DHI,0.015382195102774231
2023-08-31,DHI,0.014449208835371466
2023-09-01,DHI,0.016860674436456835
2023-08-01,FDS,0.010051567365306609
2023-08-02,FDS,0.00847586245748839
2023-08-03,FDS,0.006883724810044851
2023-08-04,FDS,0.0070621607211511835
2023-08-07,FDS,0.0108682948704145
2023-08-08,FDS,0.014198953269779305
2023-08-09,FDS,0.014487160630641939
2023-08-10,FDS,0.014180800737357821
2023-08-11,FDS,0.01394416264190376
2023-08-14,FDS,0.012678442765400961
2023-08-15,FDS,0.01203783210049072
2023-08-16,FDS,0.009487745620368413
2023-08-17,FDS,0.008291006776405346
2023-08-18,FDS,0.008103845380884198
2023-08-21,FDS,0.00860055249844341
2023-08-22,FDS,0.00746012815271412
2023-08-23,FDS,0.009544473851209953
2023-08-24,FDS,0.014331806646107512
2023-08-25,FDS,0.013229301242670341
2023-08-28,FDS,0.012639398038912883
2023-08-29,FDS,0.011223395284241575
2023-08-30,FDS,0.010595129682723853
2023-08-31,FDS,0.01124396755264038
2023-09-01,FDS,0.011066387748264517
2023-08-01,ADI,0.016296335114660308
2023-08-02,ADI,0.016479502853688554
2023-08-03,ADI,0.01706491867107371
2023-08-04,ADI,0.02025497853010384
2023-08-07,ADI,0.02134485578847933
2023-08-08,ADI,0.026305885263857777
2023-08-09,ADI,0.028927661144146084
2023-08-10,ADI,0.030821410637880037
2023-08-11,ADI,0.03120885255045196
2023-08-14,ADI,0.026616357899983647
2023-08-15,ADI,0.019711132407553636
2023-08-16,ADI,0.02138228567886332
2023-08-17,ADI,0.022584993091127797
2023-08-18,ADI,0.025331082703009176
2023-08-21,ADI,0.024259519399775973
2023-08-22,ADI,0.02443010574764969
2023-08-23,ADI,0.022401475931513887
2023-08-24,ADI,0.02123101083252702
2023-08-25,ADI,0.019413884601822612
2023-08-28,ADI,0.014121900731710189
2023-08-29,ADI,0.014396443459314038
2023-08-30,ADI,0.016310154738503065
2023-08-31,ADI,0.017893596456702295
2023-09-01,ADI,0.01807782483682004
2023-08-01,NVDA,0.018643940939243184
2023-08-02,NVDA,0.02111018194098283
2023-08-03,NVDA,0.02168929089183241
2023-08-04,NVDA,0.02187661775796379
2023-08-07,NVDA,0.021035222509429904
2023-08-08,NVDA,0.022118292934877718
2023-08-09,NVDA,0.030805293840035435
2023-08-10,NVDA,0.03499298309741391
2023-08-11,NVDA,0.04224506916814866
2023-08-14,NVDA,0.04354705752311457
2023-08-15,NVDA,0.03718404967472503
2023-08-16,NVDA,0.03665786524901318
2023-08-17,NVDA,0.035350266338765285
2023-08-18,NVDA,0.03370713331775025
2023-08-21,NVDA,0.04299806521048438
2023-08-22,NVDA,0.04581166291645989
2023-08-23,NVDA,0.04969954129538437
2023-08-24,NVDA,0.057605381211043735
2023-08-25,NVDA,0.05020752679915627
2023-08-28,NVDA,0.04013026377949873
2023-08-29,NVDA,0.04428285729444932
2023-08-30,NVDA,0.04541690702431598
2023-08-31,NVDA,0.04254289198307492
2023-09-01,NVDA,0.02885147041865761
2023-08-01,TRV,0.007799720542554447
2023-08-02,TRV,0.007416938247678891
2023-08-03,TRV,0.00948531424523681
2023-08-04,TRV,0.01073066000686079
2023-08-07,TRV,0.010126474147501535
2023-08-08,TRV,0.013050347387329396
2023-08-09,TRV,0.014302336595841668
2023-08-10,TRV,0.013837823120922665
2023-08-11,TRV,0.012658998191376334
2023-08-14,TRV,0.012333382774721863
2023-08-15,TRV,0.014486019722766428
2023-08-16,TRV,0.013828766973578382
2023-08-17,TRV,0.014466251670737779
2023-08-18,TRV,0.01495835068967465
2023-08-21,TRV,0.014515262310999165
2023-08-22,TRV,0.01642348867168922
2023-08-23,TRV,0.016194857976845244
2023-08-24,TRV,0.014608617167659915
2023-08-25,TRV,0.012766087758031393
2023-08-28,TRV,0.010654803661263102
2023-08-29,TRV,0.010465103667870757
2023-08-30,TRV,0.007118503999996926
2023-08-31,TRV,0.005000300862073577
2023-09-01,TRV,0.004904798824100422
2023-08-01,BKNG,0.011987970921111202
2023-08-02,BKNG,0.01355135187728054
2023-08-03,BKNG,0.019461842044444976
2023-08-04,BKNG,0.026980104598055676
2023-08-07,BKNG,0.03928817077793935
2023-08-08,BKNG,0.045766979570706356
2023-08-09,BKNG,0.04877045422261488
2023-08-10,BKNG,0.051481308306372396
2023-08-11,BKNG,0.051737579512958654
2023-08-14,BKNG,0.052285758201333514
2023-08-15,BKNG,0.04881500636499421
2023-08-16,BKNG,0.04048776544381524
2023-08-17,BKNG,0.012692505830988831
2023-08-18,BKNG,0.017240048378857363
2023-08-21,BKNG,0.02154446824806911
2023-08-22,BKNG,0.02268702564845541
2023-08-23,BKNG,0.022712260719380067
2023-08-24,BKNG,0.021968644635989028
2023-08-25,BKNG,0.023887196549958852
2023-08-28,BKNG,0.021282410803242825
2023-08-29,BKNG,0.017425040630229278
2023-08-30,BKNG,0.012746772313701357
2023-08-31,BKNG,0.011108081749386774
2023-09-01,BKNG,0.011100449337997852
2023-08-01,NSC,0.007123549993204073
2023-08-02,NSC,0.009878117440518152
2023-08-03,NSC,0.013249493842092331
2023-08-04,NSC,0.018567548176339967
2023-08-07,NSC,0.022580434830313707
2023-08-08,NSC,0.026844590315049453
2023-08-09,NSC,0.029547332764698946
2023-08-10,NSC,0.030414329669548705
2023-08-11,NSC,0.029726501671997165
2023-08-14,NSC,0.028977920004120222
2023-08-15,NSC,0.029804723886615207
2023-08-16,NSC,0.02931132412988189
2023-08-17,NSC,0.027498182018875227
2023-08-18,NSC,0.02482781386483572
2023-08-21,NSC,0.0210417747691456
2023-08-22,NSC,0.018924389374950175
2023-08-23,NSC,0.01572126936601024
2023-08-24,NSC,0.011629434784437565
2023-08-25,NSC,0.007835188682319812
2023-08-28,NSC,0.004419750863150405
2023-08-29,NSC,0.004321409034315216
2023-08-30,NSC,0.004063530382161075
2023-08-31,NSC,0.0060472950516415646
2023-09-01,NSC,0.007936077819108999
2023-08-01,COST,0.008450072853566897
2023-08-02,COST,0.008985789641504292
2023-08-03,COST,0.009022933704128551
2023-08-04,COST,0.00916511621727912
2023-08-07,COST,0.00934481326141557
2023-08-08,COST,0.009346395443962227
2023-08-09,COST,0.008656547487819617
2023-08-10,COST,0.006798208586784366
2023-08-11,COST,0.0061241259984552735
2023-08-14,COST,0.00619611368761559
2023-08-15,COST,0.006040788194464718
2023-08-16,COST,0.0047702361445759785
2023-08-17,COST,0.00570437434990947
2023-08-18,COST,0.00966274556868566
2023-08-21,COST,0.012729864162791201
2023-08-22,COST,0.016152550770348446
2023-08-23,COST,0.01810370247241417
2023-08-24,COST,0.02078793885678096
2023-08-25,COST,0.021349260311442783
2023-08-28,COST,0.02037174134857876
2023-08-29,COST,0.01767939759736063
2023-08-30,COST,0.012219178667743124
2023-08-31,COST,0.010930427294719656
2023-09-01,COST,0.010558040938897636
2023-08-01,STLD,0.017068488070715492
2023-08-02,STLD,0.017370892969728928
2023-08-03,STLD,0.01898585607633346
2023-08-04,STLD,0.014228922907873028
2023-08-07,STLD,0.012885247986204483
2023-08-08,STLD,0.015303310553812708
2023-08-09,STLD,0.014610758359382707
2023-08-10,STLD,0.01598877332372122
2023-08-11,STLD,0.0176120790886416
2023-08-14,STLD,0.019845854239730985
2023-08-15,STLD,0.019347253801548173
2023-08-16,STLD,0.01951396393826107
2023-08-17,STLD,0.021186989462141214
2023-08-18,STLD,0.020995540684604443
2023-08-21,STLD,0.021161003749821695
2023-08-22,STLD,0.019428948725149928
2023-08-23,STLD,0.019588118079403676
2023-08-24,STLD,0.02144708423678983
2023-08-25,STLD,0.021941081488039478
2023-08-28,STLD,0.02084270727992273
2023-08-29,STLD,0.02074820385956553
2023-08-30,STLD,0.021118260200907884
2023-08-31,STLD,0.018528855746138054
2023-09-01,STLD,0.021698987921527906
2023-08-01,PTC,0.006176871135185578
2023-08-02,PTC,0.007356332715489471
2023-08-03,PTC,0.00761714915603703
2023-08-04,PTC,0.007270941499571224
2023-08-07,PTC,0.007782687805853789
2023-08-08,PTC,0.008722559314480741
2023-08-09,PTC,0.00892689552195555
2023-08-10,PTC,0.008539957595664803
2023-08-11,PTC,0.0081181330340834
2023-08-14,PTC,0.006232416468232229
2023-08-15,PTC,0.0069644728797742745
2023-08-16,PTC,0.007871257780269512
2023-08-17,PTC,0.007996687716379269
2023-08-18,PTC,0.01082479438135216
2023-08-21,PTC,0.011769815076668815
2023-08-22,PTC,0.012069012229797137
2023-08-23,PTC,0.012068864406535615
2023-08-24,PTC,0.012292723421488693
2023-08-25,PTC,0.013089198423903145
2023-08-28,PTC,0.013748872998410436
2023-08-29,PTC,0.014915489738889955
2023-08-30,PTC,0.016455752221823862
2023-08-31,PTC,0.0184674182792383
2023-09-01,PTC,0.016678441657761865
2023-08-01,L,0.012012315657024082
2023-08-02,L,0.01131005372921232
2023-08-03,L,0.012492756294953037
2023-08-04,L,0.013682553072383797
2023-08-07,L,0.01350519450615587
2023-08-08,L,0.010700215434914423
2023-08-09,L,0.008682231896195667
2023-08-10,L,0.006747079357510919
2023-08-11,L,0.0045932240555555575
2023-08-14,L,0.00488167588306841
2023-08-15,L,0.006374112772180777
2023-08-16,L,0.006858422994059628
2023-08-17,L,0.01009403777615378
2023-08-18,L,0.011532066791722959
2023-08-21,L,0.012336189266401522
2023-08-22,L,0.01276668889695315
2023-08-23,L,0.011372756864324533
2023-08-24,L,0.010095705581206333
2023-08-25,L,0.008089733055613576
2023-08-28,L,0.006742731737604518
2023-08-29,L,0.006603435003334696
2023-08-30,L,0.005694124769772223
2023-08-31,L,0.005438636030804249
2023-09-01,L,0.005637310022053289
2023-08-01,XEL,0.015746048020650164
2023-08-02,XEL,0.016597627667116255
2023-08-03,XEL,0.019988066344148073
2023-08-04,XEL,0.022461949757390208
2023-08-07,XEL,0.025646390345286405
2023-08-08,XEL,0.027705684598356175
2023-08-09,XEL,0.02489850896889609
2023-08-10,XEL,0.0256728941658515
2023-08-11,XEL,0.024268145507789936
2023-08-14,XEL,0.023446540374487537
2023-08-15,XEL,0.021503058771189083
2023-08-16,XEL,0.016337502713365724
2023-08-17,XEL,0.01322289256077483
2023-08-18,XEL,0.010580094767234115
2023-08-21,XEL,0.012345092635276092
2023-08-22,XEL,0.013161214432234159
2023-08-23,XEL,0.014152250801949248
2023-08-24,XEL,0.012796167663827915
2023-08-25,XEL,0.010030148619418653
2023-08-28,XEL,0.007761957441672317
2023-08-29,XEL,0.006735532183946105
2023-08-30,XEL,0.005914928868740508
2023-08-31,XEL,0.004864766883180833
2023-09-01,XEL,0.007689786425398445
2023-08-01,GNRC,0.023126334217238195
2023-08-02,GNRC,0.07516974037478552
2023-08-03,GNRC,0.10891405323501903
2023-08-04,GNRC,0.12856188330736273
2023-08-07,GNRC,0.14467376284666464
2023-08-08,GNRC,0.15968666836880607
2023-08-09,GNRC,0.16718243991269294
2023-08-10,GNRC,0.16368230969133118
2023-08-11,GNRC,0.15608058378753328
2023-08-14,GNRC,0.12528985786491206
2023-08-15,GNRC,0.029325883311171343
2023-08-16,GNRC,0.022704506165921786
2023-08-17,GNRC,0.022764729546117846
2023-08-18,GNRC,0.023324323922323056
2023-08-21,GNRC,0.027446067084515267
2023-08-22,GNRC,0.02823544429460677
2023-08-23,GNRC,0.0290786591119956
2023-08-24,GNRC,0.02752136270578347
2023-08-25,GNRC,0.0242206334592363
2023-08-28,GNRC,0.022597975814806787
2023-08-29,GNRC,0.02631077876496086
2023-08-30,GNRC,0.023756858225517156
2023-08-31,GNRC,0.021788823494320996
2023-09-01,GNRC,0.02106470821302032
2023-08-01,ESS,0.015619261676441098
2023-08-02,ESS,0.015827791796473444
2023-08-03,ESS,0.015952511455863416
2023-08-04,ESS,0.017331690592851997
2023-08-07,ESS,0.017023207784163753
2023-08-08,ESS,0.01690044923110965
2023-08-09,ESS,0.01667263568253306
2023-08-10,ESS,0.011114642661164926
2023-08-11,ESS,0.00830196291930532
2023-08-14,ESS,0.008301434120770654
2023-08-15,ESS,0.010200181099131166
2023-08-16,ESS,0.011475676877763312
2023-08-17,ESS,0.01145157992160916
2023-08-18,ESS,0.010954841493181515
2023-08-21,ESS,0.014471380329917568
2023-08-22,ESS,0.0162269026954437
2023-08-23,ESS,0.01608410479781242
2023-08-24,ESS,0.01488661828667891
2023-08-25,ESS,0.012027834999925827
2023-08-28,ESS,0.009465961342077197
2023-08-29,ESS,0.009265862085272148
2023-08-30,ESS,0.009929304660918932
2023-08-31,ESS,0.00939141472032612
2023-09-01,ESS,0.009384893052017769
2023-08-01,HD,0.01653005865805672
2023-08-02,HD,0.01433560723411068
2023-08-03,HD,0.011344852490552152
2023-08-04,HD,0.007622611430520559
2023-08-07,HD,0.006292573967970043
2023-08-08,HD,0.005086815572829448
2023-08-09,HD,0.005209779962241507
2023-08-10,HD,0.005004862490138394
2023-08-11,HD,0.004851983441706151
2023-08-14,HD,0.003937024158676548
2023-08-15,HD,0.00368404367611567
2023-08-16,HD,0.006869044295358407
2023-08-17,HD,0.007236874188944093
2023-08-18,HD,0.0076204731333979515
2023-08-21,HD,0.009437132126979594
2023-08-22,HD,0.010588672270313324
2023-08-23,HD,0.010989826663929452
2023-08-24,HD,0.011543839520130066
2023-08-25,HD,0.012645156373248022
2023-08-28,HD,0.01267273192647393
2023-08-29,HD,0.011952634013067318
2023-08-30,HD,0.00915121496461929
2023-08-31,HD,0.00839237620067649
2023-09-01,HD,0.010011464415279859
2023-08-01,BMY,0.022572281856767497
2023-08-02,BMY,0.02327605085566065
2023-08-03,BMY,0.023785538317309392
2023-08-04,BMY,0.023349425550414284
2023-08-07,BMY,0.018558877175075355
2023-08-08,BMY,0.01600190002301433
2023-08-09,BMY,0.010164721960387283
2023-08-10,BMY,0.010323839642425413
2023-08-11,BMY,0.010418050080100662
2023-08-14,BMY,0.010398750629998779
2023-08-15,BMY,0.010567634599287064
2023-08-16,BMY,0.010018363068645106
2023-08-17,BMY,0.011861379665424174
2023-08-18,BMY,0.012378896963132291
2023-08-21,BMY,0.01227106089300234
2023-08-22,BMY,0.009015230098589207
2023-08-23,BMY,0.005564996557560822
2023-08-24,BMY,0.005269888458757448
2023-08-25,BMY,0.0049248748937489265
2023-08-28,BMY,0.005051979213852025
2023-08-29,BMY,0.005426855630970813
2023-08-30,BMY,0.005293184313760146
2023-08-31,BMY,0.005158973969006443
2023-09-01,BMY,0.005225114395679239
2023-08-01,MAS,0.014013563938415359
2023-08-02,MAS,0.013947741947392777
2023-08-03,MAS,0.015051783175558643
2023-08-04,MAS,0.013590290579118437
2023-08-07,MAS,0.012796855321729405
2023-08-08,MAS,0.015329187746515646
2023-08-09,MAS,0.01548541700265094
2023-08-10,MAS,0.013757266669534723
2023-08-11,MAS,0.013032233891813972
2023-08-14,MAS,0.013027229670040842
2023-08-15,MAS,0.009605993592614966
2023-08-16,MAS,0.00807367095904652
2023-08-17,MAS,0.012344619306017055
2023-08-18,MAS,0.015863075990450753
2023-08-21,MAS,0.019806590253603925
2023-08-22,MAS,0.022165129659675976
2023-08-23,MAS,0.02046561588835526
2023-08-24,MAS,0.02008163961584985
2023-08-25,MAS,0.0201759772365978
2023-08-28,MAS,0.017814918112508907
2023-08-29,MAS,0.01485079625728382
2023-08-30,MAS,0.015499794045676852
2023-08-31,MAS,0.019879691648545163
2023-09-01,MAS,0.024170457673666927
2023-08-01,PFE,0.018225084190970617
2023-08-02,PFE,0.02114579488220271
2023-08-03,PFE,0.025192879798215613
2023-08-04,PFE,0.025935522963413497
2023-08-07,PFE,0.024147302573191344
2023-08-08,PFE,0.019039504117422883
2023-08-09,PFE,0.013413465523423538
2023-08-10,PFE,0.01205719696419521
2023-08-11,PFE,0.010961835792295274
2023-08-14,PFE,0.011695695597834455
2023-08-15,PFE,0.011695695597834455
2023-08-16,PFE,0.011742298962732543
2023-08-17,PFE,0.012767604917834914
2023-08-18,PFE,0.013690466848309771
2023-08-21,PFE,0.014931531283222518
2023-08-22,PFE,0.015672316522387538
2023-08-23,PFE,0.01572241362347765
2023-08-24,PFE,0.0148502330621414
2023-08-25,PFE,0.014607111567955295
2023-08-28,PFE,0.014590637345886438
2023-08-29,PFE,0.012925395163891507
2023-08-30,PFE,0.01000117963123103
2023-08-31,PFE,0.013155112423390276
2023-09-01,PFE,0.013662593668852172
2023-08-01,IDXX,0.01343327957522653
2023-08-02,IDXX,0.025500321709005618
2023-08-03,IDXX,0.03407003583756197
2023-08-04,IDXX,0.03968497071065852
2023-08-07,IDXX,0.042655267351262134
2023-08-08,IDXX,0.04334030050043167
2023-08-09,IDXX,0.0411414567524662
2023-08-10,IDXX,0.036260022171880985
2023-08-11,IDXX,0.030104728008781067
2023-08-14,IDXX,0.016599205093985037
2023-08-15,IDXX,0.007322829004262038
2023-08-16,IDXX,0.006296750690455782
2023-08-17,IDXX,0.009976230446488574
2023-08-18,IDXX,0.01753095040254083
2023-08-21,IDXX,0.02331892883880385
2023-08-22,IDXX,0.02488269245128662
2023-08-23,IDXX,0.022530119699685745
2023-08-24,IDXX,0.021940252673003566
2023-08-25,IDXX,0.02176524138992703
2023-08-28,IDXX,0.01998031055842974
2023-08-29,IDXX,0.020704105304420715
2023-08-30,IDXX,0.022614441789693945
2023-08-31,IDXX,0.025102292172264576
2023-09-01,IDXX,0.024768106868848963
2023-08-01,AES,0.017717383023703737
2023-08-02,AES,0.020003218864513422
2023-08-03,AES,0.023802042535683035
2023-08-04,AES,0.029047475818858897
2023-08-07,AES,0.03405266484084659
2023-08-08,AES,0.04113065258119077
2023-08-09,AES,0.040829077203917395
2023-08-10,AES,0.04212947991074575
2023-08-11,AES,0.03962782834417808
2023-08-14,AES,0.03638885904254502
2023-08-15,AES,0.0428807225415417
2023-08-16,AES,0.04148764773174527
2023-08-17,AES,0.03937981989474778
2023-08-18,AES,0.040664345053250006
2023-08-21,AES,0.040437572251911864
2023-08-22,AES,0.04101118963920375
2023-08-23,AES,0.03493027649039483
2023-08-24,AES,0.029907106741211945
2023-08-25,AES,0.019306431553750548
2023-08-28,AES,0.009734973920233179
2023-08-29,AES,0.010286875757609445
2023-08-30,AES,0.010286875757609445
2023-08-31,AES,0.010531404911073797
2023-09-01,AES,0.01100907277181131
2023-08-01,APD,0.008083458556737614
2023-08-02,APD,0.005829910616080189
2023-08-03,APD,0.0200863042712283
2023-08-04,APD,0.02541752877751354
2023-08-07,APD,0.02868721641466874
2023-08-08,APD,0.03161817470958919
2023-08-09,APD,0.03218143746454852
2023-08-10,APD,0.03152547904656734
2023-08-11,APD,0.029001137925513756
2023-08-14,APD,0.02390141571089745
2023-08-15,APD,0.01774918982050919
2023-08-16,APD,0.007712185776488637
2023-08-17,APD,0.007461174851618918
2023-08-18,APD,0.007607648963288809
2023-08-21,APD,0.007541701901716957
2023-08-22,APD,0.006501625354248983
2023-08-23,APD,0.006448429854132044
2023-08-24,APD,0.0064487209223667435
2023-08-25,APD,0.0065480798879515726
2023-08-28,APD,0.00581408726459623
2023-08-29,APD,0.008816707921274494
2023-08-30,APD,0.012466024418838467
2023-08-31,APD,0.014842007198588239
2023-09-01,APD,0.016771200773821406
2023-08-01,TYL,0.021877481956527986
2023-08-02,TYL,0.01879146280811477
2023-08-03,TYL,0.021883954298517007
2023-08-04,TYL,0.022440220693169245
2023-08-07,TYL,0.023714645219967065
2023-08-08,TYL,0.024017925992644306
2023-08-09,TYL,0.018732318732357384
2023-08-10,TYL,0.0187020111979908
2023-08-11,TYL,0.018343765289898478
2023-08-14,TYL,0.01674389711448843
2023-08-15,TYL,0.01194429659366948
2023-08-16,TYL,0.01151942056416368
2023-08-17,TYL,0.013656361240636605
2023-08-18,TYL,0.015242563035781009
2023-08-21,TYL,0.015785931075982695
2023-08-22,TYL,0.015685062017712612
2023-08-23,TYL,0.015684573115305862
2023-08-24,TYL,0.014989602261390851
2023-08-25,TYL,0.012463748357938578
2023-08-28,TYL,0.010527467442248818
2023-08-29,TYL,0.013835671055727977
2023-08-30,TYL,0.020319320458911796
2023-08-31,TYL,0.02434355291163677
2023-09-01,TYL,0.02410112059573656
2023-08-01,NKE,0.0071870654277477
2023-08-02,NKE,0.007360033858424422
2023-08-03,NKE,0.007327773250196553
2023-08-04,NKE,0.007334138642214747
2023-08-07,NKE,0.007567303477750132
2023-08-08,NKE,0.007410130081174466
2023-08-09,NKE,0.007740915723458871
2023-08-10,NKE,0.006486539812439192
2023-08-11,NKE,0.006479405406808349
2023-08-14,NKE,0.006443300383009198
2023-08-15,NKE,0.009491332711715707
2023-08-16,NKE,0.01002644884667118
2023-08-17,NKE,0.011160414823426024
2023-08-18,NKE,0.01612540154004573
2023-08-21,NKE,0.020672895539148917
2023-08-22,NKE,0.026416017115097286
2023-08-23,NKE,0.03449499950629609
2023-08-24,NKE,0.03828310747463262
2023-08-25,NKE,0.038895187773275004
2023-08-28,NKE,0.036947337482677735
2023-08-29,NKE,0.03439373855389081
2023-08-30,NKE,0.028971410453827527
2023-08-31,NKE,0.02228697264501918
2023-09-01,NKE,0.01955096769182066
2023-08-01,GM,0.015110312813240387
2023-08-02,GM,0.015244028616110721
2023-08-03,GM,0.017050281839154677
2023-08-04,GM,0.01907252865172656
2023-08-07,GM,0.015503451984664981
2023-08-08,GM,0.018093444854113194
2023-08-09,GM,0.0204799225227172
2023-08-10,GM,0.03194471578510878
2023-08-11,GM,0.03963832777346926
2023-08-14,GM,0.04236102550943752
2023-08-15,GM,0.04453605085592498
2023-08-16,GM,0.0474507752660814
2023-08-17,GM,0.047991011796625044
2023-08-18,GM,0.04582596817680528
2023-08-21,GM,0.039488333421328896
2023-08-22,GM,0.03100144949791296
2023-08-23,GM,0.014571012459555043
2023-08-24,GM,0.012725785863792445
2023-08-25,GM,0.010974195692607809
2023-08-28,GM,0.006155331542291959
2023-08-29,GM,0.006307777238271319
2023-08-30,GM,0.006779053592838588
2023-08-31,GM,0.007864725686118287
2023-09-01,GM,0.007655280584693303
2023-08-01,CRM,0.013574764361036912
2023-08-02,CRM,0.010380915482020766
2023-08-03,CRM,0.01614231116382067
2023-08-04,CRM,0.020116100128209073
2023-08-07,CRM,0.022636044438594044
2023-08-08,CRM,0.025804814391437576
2023-08-09,CRM,0.03227236132821079
2023-08-10,CRM,0.03209343776479206
2023-08-11,CRM,0.030927296758388522
2023-08-14,CRM,0.026775417401956436
2023-08-15,CRM,0.02136117123164925
2023-08-16,CRM,0.01616922702986369
2023-08-17,CRM,0.015995661809002998
2023-08-18,CRM,0.015692320081724817
2023-08-21,CRM,0.011786215438873818
2023-08-22,CRM,0.010007809582613542
2023-08-23,CRM,0.010726395460296459
2023-08-24,CRM,0.010810172631185522
2023-08-25,CRM,0.010836413689115377
2023-08-28,CRM,0.010179214675670647
2023-08-29,CRM,0.011431857777018287
2023-08-30,CRM,0.013709277771336202
2023-08-31,CRM,0.023628830173996248
2023-09-01,CRM,0.027189015474759395
2023-08-01,MCK,0.017264375772293554
2023-08-02,MCK,0.017451365951395816
2023-08-03,MCK,0.02249421853206278
2023-08-04,MCK,0.02564951273806035
2023-08-07,MCK,0.028104044057755233
2023-08-08,MCK,0.030460395725112197
2023-08-09,MCK,0.0318513813914107
2023-08-10,MCK,0.03243318873423517
2023-08-11,MCK,0.032590887586180325
2023-08-14,MCK,0.026230649393901344
2023-08-15,MCK,0.017589591534065654
2023-08-16,MCK,0.010263109009492392
2023-08-17,MCK,0.014885443343862697
2023-08-18,MCK,0.016480707802163253
2023-08-21,MCK,0.01664994628289048
2023-08-22,MCK,0.018314662233127103
2023-08-23,MCK,0.018777325043973166
2023-08-24,MCK,0.0184477460958033
2023-08-25,MCK,0.014509993456732475
2023-08-28,MCK,0.01096742898236071
2023-08-29,MCK,0.008646010098229646
2023-08-30,MCK,0.00583711148964586
2023-08-31,MCK,0.005650865784892178
2023-09-01,MCK,0.00803053813280462
2023-08-01,TT,0.010572338226045988
2023-08-02,TT,0.018630638959066876
2023-08-03,TT,0.02247642514956088
2023-08-04,TT,0.024040956658767973
2023-08-07,TT,0.025800353910141988
2023-08-08,TT,0.02415424945811387
2023-08-09,TT,0.019312669053311124
2023-08-10,TT,0.016805167832332
2023-08-11,TT,0.014795435438179865
2023-08-14,TT,0.012089305722642989
2023-08-15,TT,0.008531950952593249
2023-08-16,TT,0.008328329058187669
2023-08-17,TT,0.013140998865951365
2023-08-18,TT,0.01600616706737707
2023-08-21,TT,0.0160947698360221
2023-08-22,TT,0.016036139883913267
2023-08-23,TT,0.015464323127326582
2023-08-24,TT,0.01527908964153151
2023-08-25,TT,0.014801586708821623
2023-08-28,TT,0.014945122482258797
2023-08-29,TT,0.01587161655277549
2023-08-30,TT,0.01736229369471355
2023-08-31,TT,0.018031820800997096
2023-09-01,TT,0.017143230176864283
2023-08-01,CHRW,0.009740287038610525
2023-08-02,CHRW,0.008380544490900256
2023-08-03,CHRW,0.00840280687496627
2023-08-04,CHRW,0.008433633100571557
2023-08-07,CHRW,0.00876220812785762
2023-08-08,CHRW,0.008724418209462686
2023-08-09,CHRW,0.009456238055523104
2023-08-10,CHRW,0.010904438445133608
2023-08-11,CHRW,0.015124447468875741
2023-08-14,CHRW,0.016505606936876836
2023-08-15,CHRW,0.01847534304707624
2023-08-16,CHRW,0.020018176407565223
2023-08-17,CHRW,0.022072264219374513
2023-08-18,CHRW,0.02152335952746165
2023-08-21,CHRW,0.017139338572877
2023-08-22,CHRW,0.016410914073132638
2023-08-23,CHRW,0.013747688334598968
2023-08-24,CHRW,0.010528843094975933
2023-08-25,CHRW,0.009312178049651449
2023-08-28,CHRW,0.007270978867730438
2023-08-29,CHRW,0.006434395104441315
2023-08-30,CHRW,0.0059227907410164815
2023-08-31,CHRW,0.010041503192085055
2023-09-01,CHRW,0.015769761517308037
2023-08-01,VFC,0.020661807205893307
2023-08-02,VFC,0.016193634200871488
2023-08-03,VFC,0.01749242950057414
2023-08-04,VFC,0.01833182065967649
2023-08-07,VFC,0.018788906027253905
2023-08-08,VFC,0.0187889060272539
2023-08-09,VFC,0.018780576911770683
